회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),배당금_현금,[제조]      장기차입금(*)(IFRS연결),[제조]매출액증가율(IFRS연결)
(주)하나투어,039130,2019/12,1007555858,28641287,11066932,88668268,-7.86
(주)하나투어,039130,2020/12,703260915,-132868025,,94865826,-85.64
(주)하나투어,039130,2021/12,430595585,-107289706,,10527204,-63.26
(주)하림,136480,2011/12,,,2697000,,
(주)하림,136480,2012/12,,,,,
(주)하림,136480,2013/12,,,,,
(주)하림,136480,2014/12,538934680,1865882,,24025600,0
(주)하림,136480,2015/12,583170132,8731272,,21345320,5.39
(주)하림,136480,2016/12,461068251,85472612,2697124,17606100,3.88
(주)하림,136480,2017/12,622289475,9459740,,13676880,5
(주)하림,136480,2018/12,824136723,-13450476,,80369660,-4.47
(주)하림,136480,2019/12,768027564,-8270023,,91207140,-2.74
(주)하림,136480,2020/12,806508850,63084484,,119098220,11.12
(주)하림,136480,2021/12,842602796,50493757,3185615,34290000,0
(주)하림지주,003380,2017/12,7033887851,470646033,12729240,429615000,11.91
(주)하림지주,003380,2018/12,8113419645,167138872,7560000,575519000,6.1
(주)하림지주,003380,2019/12,8615722154,434100886,3775485,544572000,-0.09
(주)하림지주,003380,2020/12,9363676360,670282130,3775485,532674150,5.08
(주)하림지주,003380,2021/12,11578947868,734673211,7550970,830010429,0
(주)하림홀딩스,024660,2011/12,296579824,12896052,,9359970,25.89
(주)하림홀딩스,024660,2012/12,785862126,-26845088,,28527168,2.26
(주)하림홀딩스,024660,2013/12,836429374,81451401,,20645981,308.85
(주)하림홀딩스,024660,2014/12,943767487,157184220,,26304978,1.79
(주)하림홀딩스,024660,2015/12,879785693,78581775,,26990548,6.22
(주)하림홀딩스,024660,2016/12,1254720807,91215298,4296531,125695596,11.37
(주)하림홀딩스,024660,2017/12,1213219363,77736993,4296531,108839656,-3.82
(주)하이드로리튬,101670,2011/12,,,1050000,,
(주)하이드로리튬,101670,2012/12,,,560000,,
(주)하이드로리튬,101670,2013/12,,,560000,,
(주)하이드로리튬,101670,2014/12,,,210000,,
(주)하이드로리튬,101670,2015/12,,,840000,,
(주)하이드로리튬,101670,2016/12,,,686000,,
(주)하이드로리튬,101670,2017/12,41482384,3727039,171500,0,0
(주)하이드로리튬,101670,2018/12,38971319,-130544,,0,-8.24
(주)하이드로리튬,101670,2019/12,35532474,-799576,,0,-7.16
(주)하이드로리튬,101670,2020/12,29760777,-580821,,0,-1.94
(주)하이드로리튬,101670,2021/12,34571668,-11862375,,0,0
(주)하이딥,365590,2020/12,,,,,
(주)하이딥,365590,2021/12,,,,,
(주)하이로닉,149980,2014/12,,,,,
(주)하이로닉,149980,2015/12,45861702,339512,955137,0,0
(주)하이로닉,149980,2016/12,44722988,500839,134189,0,-13.62
(주)하이로닉,149980,2017/12,50030989,1444675,38784,0,17.16
(주)하이로닉,149980,2018/12,43012662,-1459808,37697,0,12.11
(주)하이로닉,149980,2019/12,46866861,4292745,703974,0,-0.98
(주)하이로닉,149980,2020/12,44757846,4108681,604347,0,-35.49
(주)하이로닉,149980,2021/12,63669374,426532,,0,67.73
(주)하이브,352820,2020/12,1924442638,116677031,,200116550,35.6
(주)하이브,352820,2021/12,4728915303,177258248,,589731250,57.72
(주)하이비젼시스템,126700,2011/12,,,,,
(주)하이비젼시스템,126700,2012/12,,,,,
(주)하이비젼시스템,126700,2013/12,72308625,17554044,1524150,1333280,0
(주)하이비젼시스템,126700,2014/12,78843910,4795312,722802,666640,-8.76
(주)하이비젼시스템,126700,2015/12,88762621,6405056,718767,0,40.75
(주)하이비젼시스템,126700,2016/12,99277220,14566056,287438,0,-11.54
(주)하이비젼시스템,126700,2017/12,156298933,27178816,1685887,0,117.8
(주)하이비젼시스템,126700,2018/12,167515611,18694034,1382518,0,8.41
(주)하이비젼시스템,126700,2019/12,165852207,-14439141,692189,0,-26.69
(주)하이비젼시스템,126700,2020/12,168432268,14868076,690184,0,36.48
(주)하이비젼시스템,126700,2021/12,243681797,59159326,2075517,0,48.96
(주)하이소닉,106080,2011/12,41982763,-308453,,0,73.11
(주)하이소닉,106080,2012/12,47465224,10653990,,0,-2.68
(주)하이소닉,106080,2013/12,44737429,-1671448,,0,-9.51
(주)하이소닉,106080,2014/12,48505395,-2035757,,5433333,-19.56
(주)하이소닉,106080,2015/12,43692572,4428705,,1533333,52.36
(주)하이소닉,106080,2016/12,51067235,-687679,,1233333,-39.76
(주)하이소닉,106080,2017/12,40660600,5318277,,1457795,34.43
(주)하이소닉,106080,2018/12,34061708,-5507031,,422616,-53.78
(주)하이소닉,106080,2019/12,18798333,-695977,,0,-34.39
(주)하이소닉,106080,2020/12,21492502,-4245611,,0,-25.49
(주)하이소닉,106080,2021/12,16843192,-4083292,,0,-56.48
(주)하이스틸,071090,2011/12,,,203000,,
(주)하이스틸,071090,2012/12,,,699000,,
(주)하이스틸,071090,2013/12,,,199915,,
(주)하이스틸,071090,2014/12,,,299873,,
(주)하이스틸,071090,2015/12,,,,,
(주)하이스틸,071090,2016/12,,,299873,,
(주)하이스틸,071090,2017/12,245323396,-1807835,699703,16810000,0
(주)하이스틸,071090,2018/12,232990175,13120122,,8804000,-19.45
(주)하이스틸,071090,2019/12,234322434,-2424925,199915,8684000,25.63
(주)하이스틸,071090,2020/12,239658335,2826514,199915,12174400,-24.53
(주)하이스틸,071090,2021/12,259714572,578763,799661,13082600,0
(주)하이텍팜,106190,2011/12,,,992000,,
(주)하이텍팜,106190,2012/12,,,1418000,,
(주)하이텍팜,106190,2013/12,,,1772196,,
(주)하이텍팜,106190,2014/12,,,1772196,,
(주)하이텍팜,106190,2015/12,,,1063317,,
(주)하이텍팜,106190,2016/12,,,1063317,,
(주)하이텍팜,106190,2017/12,,,708878,,
(주)하이텍팜,106190,2018/12,,,354439,,
(주)하이텍팜,106190,2019/12,,,354439,,
(주)하이텍팜,106190,2020/12,,,354439,,
(주)하이텍팜,106190,2021/12,,,354439,,
(주)하이트론씨스템즈,019490,2011/12,94288391,3196879,,0,-3.05
(주)하이트론씨스템즈,019490,2012/12,87699732,8198450,,0,-5.1
(주)하이트론씨스템즈,019490,2013/12,73124265,-1608917,,0,-17.17
(주)하이트론씨스템즈,019490,2014/12,61769829,-3100381,,0,-25.4
(주)하이트론씨스템즈,019490,2015/12,54818531,-4206371,,0,-24.53
(주)하이트론씨스템즈,019490,2016/12,63889678,-8884201,,0,-24.56
(주)하이트론씨스템즈,019490,2017/12,57881577,-11031844,,0,-8.66
(주)하이트론씨스템즈,019490,2018/12,64127489,-7931442,,0,8.52
(주)하이트론씨스템즈,019490,2019/12,55580996,-8885256,,0,-14.9
(주)하이트론씨스템즈,019490,2020/12,,,,,
(주)하이트론씨스템즈,019490,2021/12,,,,,
(주)하츠,066130,2011/12,,,120000,,
(주)하츠,066130,2012/12,,,377000,,
(주)하츠,066130,2013/12,,,376905,,
(주)하츠,066130,2014/12,,,378360,,
(주)하츠,066130,2015/12,,,378435,,
(주)하츠,066130,2016/12,,,630860,,
(주)하츠,066130,2017/12,,,631410,,
(주)하츠,066130,2018/12,,,366445,,
(주)하츠,066130,2019/12,,,366619,,
(주)하츠,066130,2020/12,,,971126,,
(주)하츠,066130,2021/12,,,1213208,,
(주)한국가구,004590,2011/12,81281842,1475974,525000,2446377,10.23
(주)한국가구,004590,2012/12,85842468,2079811,975000,1275084,0.22
(주)한국가구,004590,2013/12,82758626,1265560,300000,710705,3.56
(주)한국가구,004590,2014/12,87151947,5514312,1125000,218160,14.05
(주)한국가구,004590,2015/12,92487868,5165654,1275000,0,4.36
(주)한국가구,004590,2016/12,99734024,4288911,1425000,437500,19.36
(주)한국가구,004590,2017/12,110825797,3916056,1575000,187500,-4.74
(주)한국가구,004590,2018/12,134508605,6471099,1725000,18000000,10
(주)한국가구,004590,2019/12,138462058,3610517,1725000,13600000,8.98
(주)한국가구,004590,2020/12,155635279,11582620,2025000,10199940,14.95
(주)한국가구,004590,2021/12,172494154,6717403,2625000,6733300,23.27
(주)한국경제티브이,039340,2011/12,73249647,7062277,1084000,1166620,10.34
(주)한국경제티브이,039340,2012/12,74097734,9448757,1084000,499980,-2.46
(주)한국경제티브이,039340,2013/12,73176429,11106666,867812,83330,-16.11
(주)한국경제티브이,039340,2014/12,79512041,10575266,1084766,0,5.24
(주)한국경제티브이,039340,2015/12,95778809,22955871,1301719,0,23.65
(주)한국경제티브이,039340,2016/12,98592808,5074816,1735625,0,4.31
(주)한국경제티브이,039340,2017/12,119234461,10383544,1518672,0,-13.86
(주)한국경제티브이,039340,2018/12,128495832,16717209,2236019,0,30.32
(주)한국경제티브이,039340,2019/12,146441417,13142386,2012417,0,-7.97
(주)한국경제티브이,039340,2020/12,174472969,28496933,2868137,0,21.99
(주)한국경제티브이,039340,2021/12,190799497,22274581,4291115,0,25.87
(주)한국비엔씨,226610,2015/12,,,,,
(주)한국비엔씨,226610,2016/12,,,,,
(주)한국비엔씨,256840,2016/12,,,,,
(주)한국비엔씨,226610,2017/12,,,,,
(주)한국비엔씨,256840,2017/12,,,,,
(주)한국비엔씨,256840,2018/12,,,,,
(주)한국비엔씨,226610,2018/12,,,,,
(주)한국비엔씨,256840,2019/12,,,,,
(주)한국비엔씨,256840,2020/12,,,,,
(주)한국비엔씨,256840,2021/12,,,,,
(주)한국아트라스비엑스,023890,2011/12,333644475,45344685,6405000,218000,5.75
(주)한국아트라스비엑스,023890,2012/12,381154550,79097425,6405000,196200,0.07
(주)한국아트라스비엑스,023890,2013/12,450574530,51317918,6405000,152600,2.54
(주)한국아트라스비엑스,023890,2014/12,482154893,40785677,6405000,109000,-1.4
(주)한국아트라스비엑스,023890,2015/12,542875810,66624478,6405000,0,12.89
(주)한국아트라스비엑스,023890,2016/12,334086297,58910418,1141168,0,2.29
(주)한국아트라스비엑스,023890,2017/12,403536721,73783719,1521557,0,13.53
(주)한국아트라스비엑스,023890,2018/12,486622303,19045393,1521557,0,3.56
(주)한국아트라스비엑스,023890,2019/12,480320191,50259270,1521557,0,-0.66
(주)한국아트라스비엑스,023890,2020/12,605087507,90986959,1521557,0,0.46
(주)한국전자홀딩스,006200,2011/12,277755785,-6896793,,4298522,-8.44
(주)한국전자홀딩스,006200,2012/12,243581872,14280318,,0,-22.43
(주)한국전자홀딩스,006200,2013/12,234855920,-2888179,,6100000,-3.39
(주)한국전자홀딩스,006200,2014/12,198274046,9284918,,0,-20.42
(주)한국전자홀딩스,006200,2015/12,217226132,1754474,,0,-21.28
(주)한국전자홀딩스,006200,2016/12,179367293,-18289981,,0,-6.54
(주)한국전자홀딩스,006200,2017/12,404799624,15815400,877118,0,84.58
(주)한국전자홀딩스,006200,2018/12,390848476,24714964,657838,14585272,-8.99
(주)한국전자홀딩스,006200,2019/12,389933341,21998463,,0,-7.34
(주)한국전자홀딩스,006200,2020/12,412243673,18284001,,9000000,2.05
(주)한국전자홀딩스,006200,2021/12,463627852,34548440,,0,49.53
(주)한국종합기술,023350,2011/12,,,1095000,,
(주)한국종합기술,023350,2012/12,,,1095000,,
(주)한국종합기술,023350,2013/12,,,1095000,,
(주)한국종합기술,023350,2014/12,,,1095000,,
(주)한국종합기술,023350,2015/12,,,1095000,,
(주)한국종합기술,023350,2016/12,,,1095000,,
(주)한국종합기술,023350,2017/12,,,1095000,,
(주)한국종합기술,023350,2018/12,,,1095000,,
(주)한국종합기술,023350,2019/12,,,1095000,,
(주)한국종합기술,023350,2020/12,,,1040392,,
(주)한국종합기술,023350,2021/12,,,1040392,,
(주)한국카본,017960,2011/12,276531776,-12247504,2187000,2811622,-8.32
(주)한국카본,017960,2012/12,290528372,-11815471,2481000,3302400,24.45
(주)한국카본,017960,2013/12,296878102,65024261,3543603,4215038,47.49
(주)한국카본,017960,2014/12,343287705,18845006,4919626,4602000,-4.06
(주)한국카본,017960,2015/12,347432101,1925451,4953895,4628000,4.97
(주)한국카본,017960,2016/12,389485376,60000176,5332881,4628000,6.22
(주)한국카본,017960,2017/12,366441407,-15432247,4102216,4628000,-7.21
(주)한국카본,017960,2018/12,360113098,42776647,4102216,4911000,-5.17
(주)한국카본,017960,2019/12,397589485,-421620,4922660,9125650,20.6
(주)한국카본,017960,2020/12,478319471,69432784,7743990,17112540,50.57
(주)한국카본,017960,2021/12,498355905,25507209,6453325,2281093,-10.65
(주)한국큐빅,021650,2011/12,87598766,6123767,734000,0,17.41
(주)한국큐빅,021650,2012/12,91486086,2888842,734000,7179600,-3.89
(주)한국큐빅,021650,2013/12,88249179,2496957,489476,5500000,-3.82
(주)한국큐빅,021650,2014/12,94868187,2831278,489476,6331271,-4.33
(주)한국큐빅,021650,2015/12,96865366,4943148,489476,3498390,16.05
(주)한국큐빅,021650,2016/12,105356368,8189681,244738,1485509,11.7
(주)한국큐빅,021650,2017/12,143918792,7804838,217343,6692254,25.08
(주)한국큐빅,021650,2018/12,140787527,2784856,243751,15228994,6.87
(주)한국큐빅,021650,2019/12,131106581,8217068,406252,14139401,-4.58
(주)한국큐빅,021650,2020/12,138711244,15603585,812504,12023401,8.86
(주)한국큐빅,021650,2021/12,137540360,1713834,1137506,9311151,0
(주)한국테크놀로지,053590,2011/12,37656753,-5550281,,0,0
(주)한국테크놀로지,053590,2012/12,,,,,
(주)한국테크놀로지,053590,2013/12,,,,,
(주)한국테크놀로지,053590,2014/12,,,,,
(주)한국테크놀로지,053590,2015/12,,,,,
(주)한국테크놀로지,053590,2016/12,,,,,
(주)한국테크놀로지,053590,2017/12,,,,,
(주)한국테크놀로지,053590,2018/12,,,,,
(주)한국테크놀로지,053590,2019/12,167180236,-21232762,,0,0
(주)한국테크놀로지,053590,2020/12,192449935,-17496017,,0,49.43
(주)한국테크놀로지,053590,2021/12,216175129,-47097,,34038000,9.26
(주)한국특강,007280,2011/12,,,750000,,
(주)한국특강,007280,2012/12,,,750000,,
(주)한국특강,007280,2013/12,,,300000,,
(주)한국특강,007280,2014/12,,,250000,,
(주)한국특강,007280,2015/12,,,,,
(주)한국특강,007280,2016/12,,,,,
(주)한국특강,007280,2017/12,,,,,
(주)한국특강,007280,2018/12,,,,,
(주)한국특강,007280,2019/12,,,,,
(주)한국특강,007280,2020/12,,,,,
(주)한국특강,007280,2021/12,,,,,
(주)한국파마,032300,2020/12,,,545335,,
(주)한국파마,032300,2021/12,,,545335,,
(주)한국팩키지,037230,2011/12,,,875000,,
(주)한국팩키지,037230,2012/12,,,375000,,
(주)한국팩키지,037230,2013/12,,,,,
(주)한국팩키지,037230,2014/12,,,330000,,
(주)한국팩키지,037230,2015/12,,,500000,,
(주)한국팩키지,037230,2016/12,,,750000,,
(주)한국팩키지,037230,2017/12,,,750000,,
(주)한국팩키지,037230,2018/12,,,750000,,
(주)한국팩키지,037230,2019/12,,,875000,,
(주)한국팩키지,037230,2020/12,,,875000,,
(주)한국팩키지,037230,2021/12,,,1043011,,
(주)한국화장품제조,003350,2011/12,,,,,
(주)한국화장품제조,003350,2012/12,,,,,
(주)한국화장품제조,003350,2013/12,,,,,
(주)한국화장품제조,003350,2014/12,,,,,
(주)한국화장품제조,003350,2015/12,,,,,
(주)한국화장품제조,003350,2016/12,,,362501,,
(주)한국화장품제조,003350,2017/12,,,362501,,
(주)한국화장품제조,003350,2018/12,,,362501,,
(주)한국화장품제조,003350,2019/12,,,362501,,
(주)한국화장품제조,003350,2020/12,,,,,
(주)한국화장품제조,003350,2021/12,,,,,
(주)한글과컴퓨터,030520,2011/12,122999854,34703086,3672000,0,0
(주)한글과컴퓨터,030520,2012/12,138603381,20903674,5539000,0,0
(주)한글과컴퓨터,030520,2013/12,153001522,27083216,4461105,0,9.43
(주)한글과컴퓨터,030520,2014/12,173103155,48157075,5741067,0,5.63
(주)한글과컴퓨터,030520,2015/12,214140498,30442596,8704172,0,12.01
(주)한글과컴퓨터,030520,2016/12,228641799,20696533,4367286,1440000,19.19
(주)한글과컴퓨터,030520,2017/12,531777968,46144462,6550929,10615000,32.46
(주)한글과컴퓨터,030520,2018/12,646813823,60509219,4368486,6877480,60.88
(주)한글과컴퓨터,030520,2019/12,651671869,40507204,,3710000,47.97
(주)한글과컴퓨터,030520,2020/12,722343208,67176335,,4926874,25.72
(주)한글과컴퓨터,030520,2021/12,846663749,54207664,,9896414,-2.42
(주)한네트,052600,2011/12,,,1156000,,
(주)한네트,052600,2012/12,,,1156000,,
(주)한네트,052600,2013/12,,,1272007,,
(주)한네트,052600,2014/12,,,1387644,,
(주)한네트,052600,2015/12,,,1387644,,
(주)한네트,052600,2016/12,,,1387644,,
(주)한네트,052600,2017/12,,,1156370,,
(주)한네트,052600,2018/12,,,1156370,,
(주)한네트,052600,2019/12,,,1156370,,
(주)한네트,052600,2020/12,,,1156370,,
(주)한네트,052600,2021/12,,,1156370,,
(주)한농화성,011500,2011/12,,,1529000,,
(주)한농화성,011500,2012/12,,,1376000,,
(주)한농화성,011500,2013/12,,,1223522,,
(주)한농화성,011500,2014/12,,,1376462,,
(주)한농화성,011500,2015/12,,,1529402,,
(주)한농화성,011500,2016/12,,,1682342,,
(주)한농화성,011500,2017/12,,,2141163,,
(주)한농화성,011500,2018/12,,,1835282,,
(주)한농화성,011500,2019/12,,,2294103,,
(주)한농화성,011500,2020/12,,,2752924,,
(주)한농화성,011500,2021/12,,,3517625,,
(주)한독,002390,2011/12,408212956,48084918,4640000,0,3.73
(주)한독,002390,2012/12,436393122,12275221,1740000,20000000,-5.56
(주)한독,002390,2013/12,473529212,9278934,2320000,20000000,4.22
(주)한독,002390,2014/12,,,1867194,,
(주)한독,002390,2015/12,530587277,14640168,1244796,12000000,0
(주)한독,002390,2016/12,622848956,-8501956,1555995,54500000,10.51
(주)한독,002390,2017/12,639346109,6790746,3298710,39942404,5.51
(주)한독,002390,2018/12,652616127,29455780,6127837,30300000,6.88
(주)한독,002390,2019/12,748667226,8798266,3784972,63156000,5.88
(주)한독,002390,2020/12,818926687,24341172,4129060,118399840,6.47
(주)한독,002390,2021/12,841561832,37229142,4817237,54709880,2.79
(주)한독크린텍,256150,2019/12,,,695430,,
(주)한독크린텍,256150,2020/12,,,1134945,,
(주)한독크린텍,256150,2021/12,,,1653771,,
(주)한미글로벌건축사사무소,053690,2011/12,138361177,9261092,993000,11028636,77.08
(주)한미글로벌건축사사무소,053690,2012/12,140808581,-16874256,1322000,510473,13.28
(주)한미글로벌건축사사무소,053690,2013/12,141362454,7773131,1321922,9970718,-11.92
(주)한미글로벌건축사사무소,053690,2014/12,153681052,3286611,1703009,3502673,-9.38
(주)한미글로벌건축사사무소,053690,2015/12,124677883,48408032,2265953,2957232,0.86
(주)한미글로벌건축사사무소,053690,2016/12,149271717,-25949943,2983676,1022650,1.34
(주)한미글로벌건축사사무소,053690,2017/12,168106149,15851487,2483296,2175095,18.8
(주)한미글로벌건축사사무소,053690,2018/12,209712007,6479396,2011510,2442067,3.43
(주)한미글로벌건축사사무소,053690,2019/12,203595486,22288991,1995381,15800000,41.85
(주)한미글로벌건축사사무소,053690,2020/12,218683633,25660033,2826465,0,-21.07
(주)한미글로벌건축사사무소,053690,2021/12,285254341,13152262,4262198,19030821,16.13
(주)한빛소프트,047080,2011/12,53946389,-5014912,,1421640,-1.07
(주)한빛소프트,047080,2012/12,43674650,4400848,,760863,-7.58
(주)한빛소프트,047080,2013/12,34747003,-1016951,,431572,-26.54
(주)한빛소프트,047080,2014/12,29508766,3250594,,316188,-10.9
(주)한빛소프트,047080,2015/12,40796086,-7955256,,508556,-15.79
(주)한빛소프트,047080,2016/12,39771554,-2589282,,690350,38.8
(주)한빛소프트,047080,2017/12,36387097,-2659567,,478741,27.89
(주)한빛소프트,047080,2018/12,43790121,1415865,,511058,1.37
(주)한빛소프트,047080,2019/12,43119214,-3346900,,402832,9.31
(주)한빛소프트,047080,2020/12,44636704,-2037157,,9500000,31.34
(주)한빛소프트,047080,2021/12,47174524,-6830086,,1000000,12.12
(주)한샘,009240,2011/12,394729625,76856397,11265000,4390572,13.69
(주)한샘,009240,2012/12,376768030,22157657,10814861,3938469,10.42
(주)한샘,009240,2013/12,506202072,84682814,12655694,3834857,28.56
(주)한샘,009240,2014/12,544027391,49929651,15367629,3734089,31.59
(주)한샘,009240,2015/12,768849170,201023782,18079563,0,29.09
(주)한샘,009240,2016/12,899418181,153988598,19887519,3000000,13.1
(주)한샘,009240,2017/12,975706063,66217226,21155476,43000000,6.61
(주)한샘,009240,2018/12,940149892,63738444,21155476,40000000,-6.5
(주)한샘,009240,2019/12,1202637977,79444644,21155476,19200000,-11.93
(주)한샘,009240,2020/12,1229509761,193138069,22437251,3000000,21.73
(주)한샘,009240,2021/12,1246352553,28444236,19498967,28000000,0
(주)한섬,020000,2011/12,794253533,57395955,10326000,94035,11.96
(주)한섬,020000,2012/12,873763192,66620222,6591000,0,-2.45
(주)한섬,020000,2013/12,1002393310,31765405,6590878,0,-5.15
(주)한섬,020000,2014/12,1048239684,7033604,6590878,0,11.49
(주)한섬,020000,2015/12,957470937,45800332,6590878,0,17.5
(주)한섬,020000,2016/12,1038024262,18001231,6590878,0,15.44
(주)한섬,020000,2017/12,1252267494,72763465,7689358,0,72.57
(주)한섬,020000,2018/12,1219779752,203689536,8787838,0,5.74
(주)한섬,020000,2019/12,1323644545,136406347,9886317,0,-3.03
(주)한섬,020000,2020/12,1438544149,149389203,9886317,0,-5.07
(주)한섬,020000,2021/12,1557084758,172103397,13181756,0,0
(주)한솔케미칼,014680,2011/12,321824251,11366357,5044000,15173320,21.64
(주)한솔케미칼,014680,2012/12,358680526,30220509,5544000,10000000,7.35
(주)한솔케미칼,014680,2013/12,427996740,47737661,5544158,63004987,-0.57
(주)한솔케미칼,014680,2014/12,474362300,32406393,6652989,55813571,6.01
(주)한솔케미칼,014680,2015/12,521035797,47292978,8870652,61977207,9.49
(주)한솔케미칼,014680,2016/12,699716322,91846195,11088315,116184808,25.1
(주)한솔케미칼,014680,2017/12,723320120,87425084,11088315,49452112,13.29
(주)한솔케미칼,014680,2018/12,791727785,100575893,13305978,36861757,11.58
(주)한솔케미칼,014680,2019/12,939194151,101596803,16632472,15000000,0.96
(주)한솔케미칼,014680,2020/12,999200502,165042143,19958967,43245047,5.4
(주)한솔케미칼,014680,2021/12,1197174769,143216286,23369462,53500000,24.13
(주)한솔홈데코,025750,2011/12,262213173,3667562,,48639879,21.88
(주)한솔홈데코,025750,2012/12,266804784,16285063,,74645788,9.68
(주)한솔홈데코,025750,2013/12,280380827,6562459,,79490888,23.65
(주)한솔홈데코,025750,2014/12,292076005,4413443,,58423608,0.56
(주)한솔홈데코,025750,2015/12,291209034,11337599,,51893220,2.65
(주)한솔홈데코,025750,2016/12,289305376,15853796,,40728460,-2.54
(주)한솔홈데코,025750,2017/12,307634474,14953394,1611303,38552007,8.06
(주)한솔홈데코,025750,2018/12,308077735,21733519,1611303,29871047,16.73
(주)한솔홈데코,025750,2019/12,295749540,2435511,,31541457,-11.11
(주)한솔홈데코,025750,2020/12,294990296,12859247,,35824728,-4.04
(주)한솔홈데코,025750,2021/12,314661262,334975,1611303,22139092,3.96
(주)한송네오텍,226440,2015/12,,,,,
(주)한송네오텍,226440,2016/12,,,,,
(주)한송네오텍,226440,2017/12,,,,,
(주)한송네오텍,226440,2018/12,,,,,
(주)한송네오텍,226440,2019/12,,,,,
(주)한송네오텍,226440,2020/12,48507804,-8160833,,0,0
(주)한송네오텍,226440,2021/12,89768879,7331511,,10804780,53.04
(주)한익스프레스,014130,2011/12,83431553,93743,,2000000,0
(주)한익스프레스,014130,2012/12,77986093,-8121979,,4075200,0
(주)한익스프레스,014130,2013/12,85379983,-98841,,2075200,22.09
(주)한익스프레스,014130,2014/12,94846279,16861984,600000,0,11.51
(주)한익스프레스,014130,2015/12,131657889,5118547,840000,15304000,21.75
(주)한익스프레스,014130,2016/12,146825373,3799140,840000,24064000,7.15
(주)한익스프레스,014130,2017/12,188215330,1654304,960000,27083200,12.81
(주)한익스프레스,014130,2018/12,199582549,6517150,720000,6034660,7.19
(주)한익스프레스,014130,2019/12,266468435,32242038,840000,60100000,2.04
(주)한익스프레스,014130,2020/12,301687969,20120683,,16200000,6.57
(주)한익스프레스,014130,2021/12,374774840,17063802,,14727760,26.17
(주)한일진공,123840,2011/12,,,,,
(주)한일진공,123840,2012/12,,,,,
(주)한일진공,123840,2013/12,59554422,5426499,600353,693333,0
(주)한일진공,123840,2014/12,51510013,-891650,,320000,-69.86
(주)한일진공,123840,2015/12,59529751,3898693,3169546,66667,106.37
(주)한일진공,123840,2016/12,109850608,-833443,,0,-23.68
(주)한일진공,123840,2017/12,161579285,-3034998,,1000000,14.71
(주)한일진공,123840,2018/12,158533589,-3906330,,1000000,123.24
(주)한일진공,123840,2019/12,122792471,2867889,,0,-48.65
(주)한일진공,123840,2020/12,156038722,-4213613,,0,-40.25
(주)한일진공,123840,2021/12,119003988,-6237870,,0,-35.63
(주)한진,002320,2011/12,1793121990,72285399,4721000,122374001,9.99
(주)한진,002320,2012/12,1858651008,37927942,4721000,125909643,3.36
(주)한진,002320,2013/12,1807382069,106997059,2950862,92153206,4.33
(주)한진,002320,2014/12,1955921456,85580984,4721378,147617906,2.21
(주)한진,002320,2015/12,2503676698,63069144,4721378,715101989,7.1
(주)한진,002320,2016/12,2537558489,40919293,4721378,350735882,7.5
(주)한진,002320,2017/12,2453809753,31888841,4721378,352669777,2.71
(주)한진,002320,2018/12,2661425067,116083530,5901723,382810595,7.62
(주)한진,002320,2019/12,3548368717,167248867,5987327,398053943,5.72
(주)한진,002320,2020/12,3788654067,241166905,8968576,265347980,7.44
(주)한진,002320,2021/12,3877620716,196051346,8681536,322726002,13.02
(주)한진중공업홀딩스,003480,2011/12,1980735000,-48809000,6522000,73270000,0.1
(주)한진중공업홀딩스,003480,2012/12,2315289000,38769000,6522000,435054000,7.89
(주)한진중공업홀딩스,003480,2013/12,2531518000,12821000,6522000,703827000,5.17
(주)한진중공업홀딩스,003480,2014/12,2722203000,50230000,2471885,883065000,26.84
(주)한진중공업홀딩스,003480,2015/12,2646968000,58760000,,853110000,-14.99
(주)한진중공업홀딩스,003480,2016/12,2109958000,25623000,,23250000,-76.78
(주)한진중공업홀딩스,003480,2017/12,1918648000,35046000,,678682000,202.26
(주)한진중공업홀딩스,003480,2018/12,1873603000,57164000,,723097000,4.33
(주)한진중공업홀딩스,003480,2019/12,1860663000,67014000,,546023000,-7.23
(주)한진중공업홀딩스,003480,2020/12,1837185000,78032000,,611138000,-9.39
(주)한진중공업홀딩스,003480,2021/12,1837801000,107764000,2608950,536396000,11.67
(주)한진칼,180640,2013/12,1425205737,25034527,,120088651,
(주)한진칼,180640,2014/12,2416821444,117760028,53030,132934221,0
(주)한진칼,180640,2014/12,2416821444,117760028,3785840,132934221,0
(주)한진칼,180640,2015/12,2315048939,119378311,53030,174836546,15.58
(주)한진칼,180640,2015/12,2315048939,119378311,3957993,174836546,15.58
(주)한진칼,180640,2016/12,2062032036,138825621,,0,37.2
(주)한진칼,180640,2017/12,2775783760,164427907,79545,225000000,16.01
(주)한진칼,180640,2017/12,2775783760,164427907,7396305,225000000,16.01
(주)한진칼,180640,2018/12,2850066743,78195036,172347,299375000,13.5
(주)한진칼,180640,2018/12,2850066743,78195036,17751130,299375000,13.5
(주)한진칼,180640,2019/12,2693659191,130644238,148483,282500000,-7.77
(주)한진칼,180640,2019/12,2693659191,130644238,15088457,282500000,-7.77
(주)한진칼,180640,2020/12,3488569253,-186865577,,274375000,-66.03
(주)한진칼,180640,2021/12,3754742183,-46269187,,130000000,-3.31
(주)한진피앤씨,061460,2011/12,142935467,5214947,,8164732,-7.84
(주)한진피앤씨,061460,2012/12,,,,,
(주)한진피앤씨,061460,2013/12,,,,,
