회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]부채(*)(IFRS연결),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
(주)일신바이오베이스,068330,2016/12,37658698,4709645,2293,0,20
(주)일신바이오베이스,068330,2017/12,38491508,3599756,2327,44216140,90
(주)일신바이오베이스,068330,2017/12,38491508,3599756,2327,0,20
(주)일신바이오베이스,068330,2017/12,38491508,3599756,2327,44216140,10
(주)일신바이오베이스,068330,2018/12,39530502,4590549,1858,44216140,90
(주)일신바이오베이스,068330,2018/12,39530502,4590549,1858,0,20
(주)일신바이오베이스,068330,2018/12,39530502,4590549,1858,44216140,10
(주)일신바이오베이스,068330,2019/12,45626018,6146241,2066,0,20
(주)일신바이오베이스,068330,2019/12,45626018,6146241,2066,44216140,10
(주)일신바이오베이스,068330,2019/12,45626018,6146241,2066,44216140,90
(주)일신바이오베이스,068330,2020/12,,,8710,44216140,10
(주)일신바이오베이스,068330,2020/12,,,8710,0,20
(주)일신바이오베이스,068330,2020/12,,,8710,44216140,90
(주)일신바이오베이스,068330,2021/12,,,4176,44216140,10
(주)일신바이오베이스,068330,2021/12,,,4176,0,20
(주)일신바이오베이스,068330,2021/12,,,4176,44216140,90
(주)일신석재,007110,2011/12,,,946,77456610,90
(주)일신석재,007110,2011/12,,,946,77456610,10
(주)일신석재,007110,2012/12,,,789,77456610,10
(주)일신석재,007110,2012/12,,,789,77456610,90
(주)일신석재,007110,2013/12,,,933,77456610,10
(주)일신석재,007110,2013/12,,,933,77456610,90
(주)일신석재,007110,2014/12,,,1139,77456610,10
(주)일신석재,007110,2014/12,,,1139,77456610,90
(주)일신석재,007110,2015/12,,,1350,77456610,10
(주)일신석재,007110,2015/12,,,1350,77456610,90
(주)일신석재,007110,2016/12,,,1321,77456610,90
(주)일신석재,007110,2016/12,,,1321,77456610,10
(주)일신석재,007110,2017/12,,,1225,77456610,10
(주)일신석재,007110,2017/12,,,1225,77456610,90
(주)일신석재,007110,2018/12,,,1997,77456610,10
(주)일신석재,007110,2018/12,,,1997,77456610,90
(주)일신석재,007110,2019/12,,,2460,77456610,90
(주)일신석재,007110,2019/12,,,2460,77456610,10
(주)일신석재,007110,2020/12,,,1951,77456610,90
(주)일신석재,007110,2020/12,,,1951,77456610,10
(주)일신석재,007110,2021/12,,,2130,77456610,10
(주)일신석재,007110,2021/12,,,2130,77456610,90
(주)일야,058450,2011/12,38187686,15841812,1204,9780000,10
(주)일야,058450,2011/12,38187686,15841812,1204,9780000,90
(주)일야,058450,2012/12,36581564,22953318,1186,9780000,10
(주)일야,058450,2012/12,36581564,22953318,1186,9780000,90
(주)일야,058450,2013/12,,,1648,9780000,90
(주)일야,058450,2013/12,,,1648,9780000,10
(주)일야,058450,2014/12,,,2212,9780000,10
(주)일야,058450,2014/12,,,2212,9780000,90
(주)일야,058450,2015/12,,,9436,9780000,90
(주)일야,058450,2015/12,,,9436,9780000,10
(주)일야,058450,2016/12,,,9736,9780000,90
(주)일야,058450,2016/12,,,9736,9780000,10
(주)일야,058450,2017/12,,,2922,9780000,10
(주)일야,058450,2017/12,,,2922,9780000,90
(주)일야,058450,2018/12,,,1588,15900000,10
(주)일야,058450,2018/12,,,1588,15900000,90
(주)일야,058450,2019/12,43816892,33186854,1620,15900000,90
(주)일야,058450,2019/12,43816892,33186854,1620,15900000,10
(주)일야,058450,2020/12,44644199,28769666,685,31740000,90
(주)일야,058450,2020/12,44644199,28769666,685,31740000,10
(주)일야,058450,2021/12,36472828,19103763,685,33370000,10
(주)일야,058450,2021/12,36472828,19103763,685,33370000,90
(주)일지테크,019540,2011/12,142116948,86000313,2314,13513500,10
(주)일지테크,019540,2011/12,142116948,86000313,2314,13513500,90
(주)일지테크,019540,2012/12,221606669,159433160,3494,13513500,90
(주)일지테크,019540,2012/12,221606669,159433160,3494,13513500,10
(주)일지테크,019540,2013/12,227363799,151371616,9406,13513500,10
(주)일지테크,019540,2013/12,227363799,151371616,9406,13513500,90
(주)일지테크,019540,2014/12,316081674,212619964,11936,13513500,90
(주)일지테크,019540,2014/12,316081674,212619964,11936,13513500,10
(주)일지테크,019540,2015/12,416109168,305004408,8584,13513500,10
(주)일지테크,019540,2015/12,416109168,305004408,8584,13513500,90
(주)일지테크,019540,2016/12,416302908,291772550,6732,13513500,90
(주)일지테크,019540,2016/12,416302908,291772550,6732,13513500,10
(주)일지테크,019540,2017/12,364128721,236441487,4828,13513500,10
(주)일지테크,019540,2017/12,364128721,236441487,4828,13513500,90
(주)일지테크,019540,2018/12,344835985,221993555,2342,13513500,90
(주)일지테크,019540,2018/12,344835985,221993555,2342,13513500,10
(주)일지테크,019540,2019/12,349635528,230655529,3739,13513500,10
(주)일지테크,019540,2019/12,349635528,230655529,3739,13513500,90
(주)일지테크,019540,2020/12,355905992,248839797,3833,13513500,90
(주)일지테크,019540,2020/12,355905992,248839797,3833,13513500,10
(주)일지테크,019540,2021/12,381384370,281592467,3242,13513500,90
(주)일지테크,019540,2021/12,381384370,281592467,3242,13513500,10
(주)일진파워,094820,2011/12,,,5085,15078709,10
(주)일진파워,094820,2011/12,,,5085,15078709,90
(주)일진파워,094820,2012/12,,,4819,15078709,10
(주)일진파워,094820,2012/12,,,4819,15078709,90
(주)일진파워,094820,2013/12,,,4860,15078709,10
(주)일진파워,094820,2013/12,,,4860,15078709,90
(주)일진파워,094820,2014/12,98413426,36876856,5145,15078709,10
(주)일진파워,094820,2014/12,98413426,36876856,5145,15078709,90
(주)일진파워,094820,2015/12,104865241,43611865,4619,15078709,10
(주)일진파워,094820,2015/12,104865241,43611865,4619,15078709,90
(주)일진파워,094820,2016/12,114728420,49442737,4986,15078709,90
(주)일진파워,094820,2016/12,114728420,49442737,4986,15078709,10
(주)일진파워,094820,2017/12,115632738,37678586,5397,15078709,10
(주)일진파워,094820,2017/12,115632738,37678586,5397,15078709,90
(주)일진파워,094820,2018/12,135439992,46074637,6083,15078709,90
(주)일진파워,094820,2018/12,135439992,46074637,6083,15078709,10
(주)일진파워,094820,2019/12,148305572,52299122,5526,15078709,10
(주)일진파워,094820,2019/12,148305572,52299122,5526,15078709,90
(주)일진파워,094820,2020/12,158027563,57604119,5667,15078709,10
(주)일진파워,094820,2020/12,158027563,57604119,5667,15078709,90
(주)일진파워,094820,2021/12,177485688,64889817,17598,15078709,90
(주)일진파워,094820,2021/12,177485688,64889817,17598,15078709,10
(주)잇츠한불,226320,2015/12,388023925,71220673,150833,8735650,90
(주)잇츠한불,226320,2015/12,388023925,71220673,150833,8735650,10
(주)잇츠한불,226320,2016/12,368859153,29110833,42836,17471300,10
(주)잇츠한불,226320,2016/12,368859153,29110833,42836,17471300,90
(주)잇츠한불,226320,2017/12,562415774,93123972,48976,21929315,10
(주)잇츠한불,226320,2017/12,562415774,93123972,48976,21929315,90
(주)잇츠한불,226320,2018/12,535580626,60834688,26311,21929315,10
(주)잇츠한불,226320,2018/12,535580626,60834688,26311,21929315,90
(주)잇츠한불,226320,2019/12,539412881,63711145,18225,21929315,10
(주)잇츠한불,226320,2019/12,539412881,63711145,18225,21929315,90
(주)잇츠한불,226320,2020/12,508119345,39818212,26974,21929315,90
(주)잇츠한불,226320,2020/12,508119345,39818212,26974,21929315,10
(주)잇츠한불,226320,2021/12,494667178,36179264,17620,21929315,10
(주)잇츠한불,226320,2021/12,494667178,36179264,17620,21929315,90
(주)잉크테크,049550,2011/12,90808477,59034005,20557,7731000,90
(주)잉크테크,049550,2011/12,90808477,59034005,20557,7731000,10
(주)잉크테크,049550,2012/12,104605085,65664357,25206,8041598,90
(주)잉크테크,049550,2012/12,104605085,65664357,25206,8041598,10
(주)잉크테크,049550,2013/12,142253541,92761515,22293,8371665,10
(주)잉크테크,049550,2013/12,142253541,92761515,22293,8371665,90
(주)잉크테크,049550,2014/12,139156040,97091751,11793,8678270,90
(주)잉크테크,049550,2014/12,139156040,97091751,11793,8678270,10
(주)잉크테크,049550,2015/12,126698837,104452974,6538,8678270,10
(주)잉크테크,049550,2015/12,126698837,104452974,6538,8678270,90
(주)잉크테크,049550,2016/12,121160940,97330419,7563,9330921,90
(주)잉크테크,049550,2016/12,121160940,97330419,7563,9330921,10
(주)잉크테크,049550,2017/12,109585265,66198035,3654,16019932,10
(주)잉크테크,049550,2017/12,109585265,66198035,3654,16019932,90
(주)잉크테크,049550,2018/12,109509730,70113872,2917,16019932,90
(주)잉크테크,049550,2018/12,109509730,70113872,2917,16019932,10
(주)잉크테크,049550,2019/12,108136120,72155727,3869,16019932,10
(주)잉크테크,049550,2019/12,108136120,72155727,3869,16019932,90
(주)잉크테크,049550,2020/12,97463075,61231569,4363,16019932,10
(주)잉크테크,049550,2020/12,97463075,61231569,4363,16019932,90
(주)잉크테크,049550,2021/12,99416036,40927087,7451,19606277,90
(주)잉크테크,049550,2021/12,99416036,40927087,7451,19606277,10
(주)자비스,230400,2015/12,,,,3142250,10
(주)자비스,230400,2015/12,,,,700000,20
(주)자비스,230400,2015/12,,,,3842250,90
(주)자비스,230400,2016/12,,,,700000,20
(주)자비스,254120,2016/12,,,1994,4500000,90
(주)자비스,230400,2016/12,,,,3142250,10
(주)자비스,254120,2016/12,,,1994,4500000,10
(주)자비스,230400,2016/12,,,,3842250,90
(주)자비스,230400,2017/12,,,,3842250,90
(주)자비스,230400,2017/12,,,,700000,20
(주)자비스,254120,2017/12,,,2003,4500000,10
(주)자비스,254120,2017/12,,,2003,4500000,90
(주)자비스,230400,2017/12,,,,3142250,10
(주)자비스,230400,2018/12,17222325,15650137,,3142250,10
(주)자비스,254120,2018/12,,,2107,4500000,10
(주)자비스,230400,2018/12,17222325,15650137,,3667250,90
(주)자비스,230400,2018/12,17222325,15650137,,525000,20
(주)자비스,254120,2018/12,,,2107,4500000,90
(주)자비스,254120,2019/12,29076599,13783795,1921,18656254,10
(주)자비스,254120,2019/12,29076599,13783795,1921,18656254,90
(주)자비스,254120,2020/12,31332672,20756240,2878,20303476,90
(주)자비스,254120,2020/12,31332672,20756240,2878,20303476,10
(주)자비스,254120,2021/12,29056757,19306662,2252,22182217,10
(주)자비스,254120,2021/12,29056757,19306662,2252,22182217,90
(주)자연과환경,043910,2011/12,68513298,36110240,390,64069902,90
(주)자연과환경,043910,2011/12,68513298,36110240,390,64069902,10
(주)자연과환경,043910,2012/12,78323364,38858087,479,87872019,90
(주)자연과환경,043910,2012/12,78323364,38858087,479,87872019,10
(주)자연과환경,043910,2013/12,65413081,31028197,382,91473573,10
(주)자연과환경,043910,2013/12,65413081,31028197,382,91473573,90
(주)자연과환경,043910,2014/12,43676253,31293359,1474,11875357,10
(주)자연과환경,043910,2014/12,43676253,31293359,1474,11875357,90
(주)자연과환경,043910,2015/12,35988703,15740599,1647,19875357,10
(주)자연과환경,043910,2015/12,35988703,15740599,1647,19875357,90
(주)자연과환경,043910,2016/12,35620443,17158723,3488,21949357,90
(주)자연과환경,043910,2016/12,35620443,17158723,3488,21949357,10
(주)자연과환경,043910,2017/12,48195840,17672488,1772,33949357,10
(주)자연과환경,043910,2017/12,48195840,17672488,1772,33949357,90
(주)자연과환경,043910,2018/12,49568582,18434518,1801,33949357,90
(주)자연과환경,043910,2018/12,49568582,18434518,1801,33949357,10
(주)자연과환경,043910,2019/12,71998225,28059749,1021,53149357,10
(주)자연과환경,043910,2019/12,71998225,28059749,1021,53149357,90
(주)자연과환경,043910,2020/12,72603616,33980485,1393,53149357,10
(주)자연과환경,043910,2020/12,72603616,33980485,1393,53149357,90
(주)자연과환경,043910,2021/12,105002156,49798147,1456,61793968,10
(주)자연과환경,043910,2021/12,105002156,49798147,1456,61793968,90
(주)자유투어,046840,2011/12,66742800,50812637,1063,43475408,10
(주)자유투어,046840,2011/12,66742800,50812637,1063,43475408,90
(주)자유투어,046840,2012/12,45534219,30039753,561,66759374,10
(주)자유투어,046840,2012/12,45534219,30039753,561,66759374,90
(주)자이언트스텝,289220,2021/12,143724545,16573954,104414,0,20
(주)자이언트스텝,289220,2021/12,143724545,16573954,104414,21834054,90
(주)자이언트스텝,289220,2021/12,143724545,16573954,104414,21834054,10
(주)장원테크,174880,2016/12,100203874,37255039,8810,6045000,90
(주)장원테크,174880,2016/12,100203874,37255039,8810,6045000,10
(주)장원테크,174880,2017/12,89240627,32616009,7702,6045000,90
(주)장원테크,174880,2017/12,89240627,32616009,7702,6045000,10
(주)장원테크,174880,2018/12,102570898,36620454,12027,6045000,10
(주)장원테크,174880,2018/12,102570898,36620454,12027,6045000,90
(주)장원테크,174880,2019/12,167185271,100372338,2691,32229009,10
(주)장원테크,174880,2019/12,167185271,100372338,2691,32229009,90
(주)장원테크,174880,2020/12,136195655,56648229,1810,71699496,10
(주)장원테크,174880,2020/12,136195655,56648229,1810,71699496,90
(주)장원테크,174880,2021/12,149942044,58612890,2873,19129453,10
(주)장원테크,174880,2021/12,149942044,58612890,2873,19129453,90
(주)전우정밀,120780,2016/12,,,,3100000,10
(주)전우정밀,120780,2016/12,,,,1694440,20
(주)전우정밀,120780,2016/12,,,,4794440,90
(주)전우정밀,120780,2017/12,,,,1694440,20
(주)전우정밀,120780,2017/12,,,,3100000,10
(주)전우정밀,120780,2017/12,,,,4794440,90
(주)전우정밀,120780,2018/12,,,,3100000,10
(주)전우정밀,120780,2018/12,,,,1694440,20
(주)전우정밀,120780,2018/12,,,,4794440,90
(주)전우정밀,120780,2019/12,,,,4794440,90
(주)전우정밀,120780,2019/12,,,,1694440,20
(주)전우정밀,120780,2019/12,,,,3100000,10
(주)전우정밀,120780,2020/12,,,,3100000,10
(주)전우정밀,120780,2020/12,,,,1694440,20
(주)전우정밀,120780,2020/12,,,,4794440,90
(주)정다운,208140,2014/12,,,2064,2710000,10
(주)정다운,208140,2014/12,,,2064,2710000,90
(주)정다운,208140,2015/12,,,2000,2710000,90
(주)정다운,224090,2015/12,54696156,33181144,,4390000,10
(주)정다운,208140,2015/12,,,2000,2710000,10
(주)정다운,224090,2015/12,54696156,33181144,,4390000,90
(주)정다운,208140,2016/12,60729394,31767193,4073,20003400,90
(주)정다운,208140,2016/12,60729394,31767193,4073,20003400,10
(주)정다운,208140,2017/12,67378543,27903932,3582,20529824,10
(주)정다운,208140,2017/12,67378543,27903932,3582,20529824,90
(주)정다운,208140,2018/12,110631822,61167775,3079,20529824,90
(주)정다운,208140,2018/12,110631822,61167775,3079,20529824,10
(주)정다운,208140,2019/12,123003077,72262461,2470,20529824,90
(주)정다운,208140,2019/12,123003077,72262461,2470,20529824,10
(주)정다운,208140,2020/12,151500507,80876571,2595,32529824,10
(주)정다운,208140,2020/12,151500507,80876571,2595,32529824,90
(주)정다운,208140,2021/12,162072981,80175520,2793,32684246,10
(주)정다운,208140,2021/12,162072981,80175520,2793,32684246,90
(주)정상제이엘에스,040420,2011/12,69043637,10684666,6432,15917552,10
(주)정상제이엘에스,040420,2011/12,69043637,10684666,6432,15917552,90
(주)정상제이엘에스,040420,2012/12,70912753,11035123,5105,15677552,10
(주)정상제이엘에스,040420,2012/12,70912753,11035123,5105,15677552,90
(주)정상제이엘에스,040420,2013/12,70459620,10411815,5768,15677552,90
(주)정상제이엘에스,040420,2013/12,70459620,10411815,5768,15677552,10
(주)정상제이엘에스,040420,2014/12,71103785,10879689,6661,15677552,90
(주)정상제이엘에스,040420,2014/12,71103785,10879689,6661,15677552,10
(주)정상제이엘에스,040420,2015/12,72979835,13024644,6722,15677552,90
(주)정상제이엘에스,040420,2015/12,72979835,13024644,6722,15677552,10
(주)정상제이엘에스,040420,2016/12,80819351,18960619,8111,15677552,90
(주)정상제이엘에스,040420,2016/12,80819351,18960619,8111,15677552,10
(주)정상제이엘에스,040420,2017/12,82896490,18555610,7934,15677552,90
(주)정상제이엘에스,040420,2017/12,82896490,18555610,7934,15677552,10
(주)정상제이엘에스,040420,2018/12,86304213,24495409,7299,15677552,10
(주)정상제이엘에스,040420,2018/12,86304213,24495409,7299,15677552,90
(주)정상제이엘에스,040420,2019/12,110789767,46819162,7820,15677552,10
(주)정상제이엘에스,040420,2019/12,110789767,46819162,7820,15677552,90
(주)정상제이엘에스,040420,2020/12,99737850,35644108,6632,15677552,10
(주)정상제이엘에스,040420,2020/12,99737850,35644108,6632,15677552,90
(주)정상제이엘에스,040420,2021/12,111549061,39512169,7885,15677552,90
(주)정상제이엘에스,040420,2021/12,111549061,39512169,7885,15677552,10
(주)정원엔시스,045510,2011/12,,,263,23888259,10
(주)정원엔시스,045510,2011/12,,,263,23888259,90
(주)정원엔시스,045510,2012/12,,,610,26388259,90
(주)정원엔시스,045510,2012/12,,,610,26388259,10
(주)정원엔시스,045510,2013/12,,,1037,26388259,90
(주)정원엔시스,045510,2013/12,,,1037,26388259,10
(주)정원엔시스,045510,2014/12,,,695,26388259,10
(주)정원엔시스,045510,2014/12,,,695,26388259,90
(주)정원엔시스,045510,2015/12,80855911,54554380,1816,28888259,10
(주)정원엔시스,045510,2015/12,80855911,54554380,1816,28888259,90
(주)정원엔시스,045510,2016/12,78697123,40828552,3028,32209292,90
(주)정원엔시스,045510,2016/12,78697123,40828552,3028,32209292,10
(주)정원엔시스,045510,2017/12,70032473,35174893,2117,32209292,10
(주)정원엔시스,045510,2017/12,70032473,35174893,2117,32209292,90
(주)정원엔시스,045510,2018/12,77907893,39330379,1804,32209292,90
(주)정원엔시스,045510,2018/12,77907893,39330379,1804,32209292,10
(주)정원엔시스,045510,2019/12,91101662,52348538,1663,32209292,10
(주)정원엔시스,045510,2019/12,91101662,52348538,1663,32209292,90
(주)정원엔시스,045510,2020/12,81686020,41708540,1889,32209292,90
(주)정원엔시스,045510,2020/12,81686020,41708540,1889,32209292,10
(주)정원엔시스,045510,2021/12,89402796,48591913,2535,32209292,90
(주)정원엔시스,045510,2021/12,89402796,48591913,2535,32209292,10
(주)제낙스,065620,2011/12,46142236,32633436,6455,17887477,10
(주)제낙스,065620,2011/12,46142236,32633436,6455,17887477,90
(주)제낙스,065620,2012/12,44478805,30597566,11675,18457976,90
(주)제낙스,065620,2012/12,44478805,30597566,11675,18457976,10
(주)제낙스,065620,2013/12,51089368,28569542,9195,21042300,10
(주)제낙스,065620,2013/12,51089368,28569542,9195,21042300,90
(주)제낙스,065620,2014/12,45840219,31328142,7770,21042300,10
(주)제낙스,065620,2014/12,45840219,31328142,7770,21042300,90
(주)제낙스,065620,2015/12,53330851,26336830,17860,21486744,90
(주)제낙스,065620,2015/12,53330851,26336830,17860,21486744,10
(주)제낙스,065620,2016/12,56068106,26126844,23264,21486744,90
(주)제낙스,065620,2016/12,56068106,26126844,23264,21486744,10
(주)제낙스,065620,2017/12,71563136,20839029,31074,22486744,90
(주)제낙스,065620,2017/12,71563136,20839029,31074,22486744,10
(주)제낙스,065620,2018/12,27837817,18644134,14371,22486744,10
(주)제낙스,065620,2018/12,27837817,18644134,14371,22486744,90
(주)제낙스,065620,2019/12,24780625,23301868,3002,22486744,90
(주)제낙스,065620,2019/12,24780625,23301868,3002,22486744,10
(주)제낙스,065620,2020/12,,,5013,4951894,10
(주)제낙스,065620,2020/12,,,5013,4951894,90
(주)제너시스템즈,073930,2011/03,64105452,38911138,2439,8776130,90
(주)제너시스템즈,073930,2011/03,64105452,38911138,2439,0,20
(주)제너시스템즈,073930,2011/03,64105452,38911138,2439,8776130,10
(주)제너시스템즈,073930,2012/03,44935215,31510499,1230,10838333,10
(주)제너시스템즈,073930,2012/03,44935215,31510499,1230,10838333,90
(주)제너시스템즈,073930,2012/03,44935215,31510499,1230,0,20
(주)제너시스템즈,073930,2013/03,,,414,0,20
(주)제너시스템즈,073930,2013/03,,,414,12770974,10
(주)제너시스템즈,073930,2013/03,,,414,12770974,90
(주)제넥신,095700,2011/12,39841235,15798362,14893,5037478,90
(주)제넥신,095700,2011/12,39841235,15798362,14893,0,20
(주)제넥신,095700,2011/12,39841235,15798362,14893,5037478,10
(주)제넥신,095700,2012/12,63377150,17551912,17547,6214478,10
(주)제넥신,095700,2012/12,63377150,17551912,17547,6214478,90
(주)제넥신,095700,2012/12,63377150,17551912,17547,0,20
(주)제넥신,095700,2013/12,,,27048,6285978,10
(주)제넥신,095700,2013/12,,,27048,6285978,90
(주)제넥신,095700,2013/12,,,27048,0,20
(주)제넥신,095700,2014/12,,,48676,8543688,90
(주)제넥신,095700,2014/12,,,48676,1164510,20
(주)제넥신,095700,2014/12,,,48676,7379178,10
(주)제넥신,095700,2015/12,,,85481,8294202,10
(주)제넥신,095700,2015/12,,,85481,749069,20
(주)제넥신,095700,2015/12,,,85481,9043271,90
(주)제넥신,095700,2016/12,,,41440,1665454,20
(주)제넥신,095700,2016/12,,,41440,17790067,10
(주)제넥신,095700,2016/12,,,41440,19455521,90
(주)제넥신,095700,2017/12,,,58547,20066704,10
(주)제넥신,095700,2017/12,,,58547,20066704,90
(주)제넥신,095700,2017/12,,,58547,0,20
(주)제넥신,095700,2018/12,,,74674,22646933,90
(주)제넥신,095700,2018/12,,,74674,2219749,20
(주)제넥신,095700,2018/12,,,74674,20427184,10
(주)제넥신,095700,2019/12,,,56160,23761297,90
(주)제넥신,095700,2019/12,,,56160,0,20
(주)제넥신,095700,2019/12,,,56160,23761297,10
(주)제넥신,095700,2020/12,596907821,60374712,126324,24697774,90
(주)제넥신,095700,2020/12,596907821,60374712,126324,24697774,10
(주)제넥신,095700,2020/12,596907821,60374712,126324,0,20
(주)제넥신,095700,2021/12,636864823,113591550,60809,25029132,10
(주)제넥신,095700,2021/12,636864823,113591550,60809,25029132,90
(주)제넥신,095700,2021/12,636864823,113591550,60809,0,20
(주)제넨바이오,072520,2011/12,118347967,64347399,11333,7500000,90
(주)제넨바이오,072520,2011/12,118347967,64347399,11333,7500000,10
(주)제넨바이오,072520,2012/12,128209663,72885756,15972,7500000,10
(주)제넨바이오,072520,2012/12,128209663,72885756,15972,7500000,90
(주)제넨바이오,072520,2013/12,122241525,70067477,12968,7500000,90
(주)제넨바이오,072520,2013/12,122241525,70067477,12968,7500000,10
(주)제넨바이오,072520,2014/12,93801667,69665456,3424,7500000,90
(주)제넨바이오,072520,2014/12,93801667,69665456,3424,7500000,10
(주)제넨바이오,072520,2015/12,63342944,53714714,2007,20000000,90
(주)제넨바이오,072520,2015/12,63342944,53714714,2007,20000000,10
(주)제넨바이오,072520,2015/12,63342944,53714714,2007,0,20
(주)제넨바이오,072520,2016/12,60796540,34381285,1247,42103552,10
(주)제넨바이오,072520,2016/12,60796540,34381285,1247,42103552,90
(주)제넨바이오,072520,2017/12,48592303,33606848,1228,42949277,90
(주)제넨바이오,072520,2017/12,48592303,33606848,1228,42949277,10
(주)제넨바이오,072520,2018/12,72840014,39490205,1543,62564762,10
(주)제넨바이오,072520,2018/12,72840014,39490205,1543,62564762,90
(주)제넨바이오,072520,2019/12,90027263,65910352,1912,79121482,90
(주)제넨바이오,072520,2019/12,90027263,65910352,1912,79121482,10
(주)제넨바이오,072520,2020/12,98205112,50071125,3293,102339293,10
(주)제넨바이오,072520,2020/12,98205112,50071125,3293,102339293,90
(주)제넨바이오,072520,2021/12,141446247,51351611,849,209192843,10
(주)제넨바이오,072520,2021/12,141446247,51351611,849,209192843,90
(주)제노레이,122310,2018/12,58440831,13467393,19692,394550,20
(주)제노레이,122310,2018/12,58440831,13467393,19692,4571806,90
(주)제노레이,122310,2018/12,58440831,13467393,19692,4177256,10
(주)제노레이,122310,2019/12,78518323,18931917,21393,4920362,90
(주)제노레이,122310,2019/12,78518323,18931917,21393,0,20
(주)제노레이,122310,2019/12,78518323,18931917,21393,4920362,10
(주)제노레이,122310,2020/12,85744968,19218263,9746,14553844,10
(주)제노레이,122310,2020/12,85744968,19218263,9746,0,20
(주)제노레이,122310,2020/12,85744968,19218263,9746,14553844,90
(주)제노레이,122310,2021/12,99371985,20555081,9232,14553844,90
(주)제노레이,122310,2021/12,99371985,20555081,9232,0,20
(주)제노레이,122310,2021/12,99371985,20555081,9232,14553844,10
(주)제노코,361390,2021/12,,,40616,7500789,10
(주)제노코,361390,2021/12,,,40616,0,20
(주)제노코,361390,2021/12,,,40616,7500789,90
(주)제노포커스,187420,2015/12,30523203,736179,19217,0,20
(주)제노포커스,187420,2015/12,30523203,736179,19217,8940453,10
(주)제노포커스,187420,2015/12,30523203,736179,19217,8940453,90
(주)제노포커스,187420,2016/12,63225645,709872,19390,10786147,90
(주)제노포커스,187420,2016/12,63225645,709872,19390,8995453,10
(주)제노포커스,187420,2016/12,63225645,709872,19390,1790694,20
(주)제노포커스,187420,2017/12,70150900,3589536,20139,1790694,20
(주)제노포커스,187420,2017/12,70150900,3589536,20139,10859647,90
(주)제노포커스,187420,2017/12,70150900,3589536,20139,9068953,10
(주)제노포커스,187420,2018/12,70334519,8771185,6964,21535863,10
(주)제노포커스,187420,2018/12,70334519,8771185,6964,267440,20
(주)제노포커스,187420,2018/12,70334519,8771185,6964,21803303,90
(주)제노포커스,187420,2019/12,90202499,34123364,5628,267440,20
(주)제노포커스,187420,2019/12,90202499,34123364,5628,21838263,10
(주)제노포커스,187420,2019/12,90202499,34123364,5628,22105703,90
(주)제노포커스,187420,2020/12,113227403,68286678,10006,0,20
(주)제노포커스,187420,2020/12,113227403,68286678,10006,22132210,10
(주)제노포커스,187420,2020/12,113227403,68286678,10006,22132210,90
(주)제노포커스,187420,2021/12,118522515,79717186,8421,22499010,90
(주)제노포커스,187420,2021/12,118522515,79717186,8421,22499010,10
(주)제노포커스,187420,2021/12,118522515,79717186,8421,0,20
(주)제놀루션,225220,2020/12,,,27121,4783590,90
(주)제놀루션,225220,2020/12,,,27121,0,20
(주)제놀루션,225220,2020/12,,,27121,4783590,10
(주)제놀루션,225220,2021/12,,,15693,9567180,90
(주)제놀루션,225220,2021/12,,,15693,0,20
(주)제놀루션,225220,2021/12,,,15693,9567180,10
(주)제닉,123330,2011/12,,,39117,0,20
(주)제닉,123330,2011/12,,,39117,4866541,90
(주)제닉,123330,2011/12,,,39117,4866541,10
(주)제닉,123330,2012/12,60066261,7200935,42817,0,20
(주)제닉,123330,2012/12,60066261,7200935,42817,4966541,90
(주)제닉,123330,2012/12,60066261,7200935,42817,4966541,10
(주)제닉,123330,2013/12,64948718,11702751,21288,5500000,10
(주)제닉,123330,2013/12,64948718,11702751,21288,0,20
(주)제닉,123330,2013/12,64948718,11702751,21288,5500000,90
(주)제닉,123330,2014/12,75502975,20344998,22262,6000000,90
(주)제닉,123330,2014/12,75502975,20344998,22262,6000000,10
(주)제닉,123330,2014/12,75502975,20344998,22262,0,20
(주)제닉,123330,2015/12,87010772,28970219,30362,6300000,10
(주)제닉,123330,2015/12,87010772,28970219,30362,0,20
(주)제닉,123330,2015/12,87010772,28970219,30362,6300000,90
(주)제닉,123330,2016/12,101564361,39633141,15267,6600000,10
(주)제닉,123330,2016/12,101564361,39633141,15267,6600000,90
(주)제닉,123330,2016/12,101564361,39633141,15267,0,20
(주)제닉,123330,2017/12,93382566,39109208,12582,6930000,10
(주)제닉,123330,2017/12,93382566,39109208,12582,6930000,90
(주)제닉,123330,2017/12,93382566,39109208,12582,0,20
(주)제닉,123330,2018/12,73312096,34371167,7047,7000000,10
(주)제닉,123330,2018/12,73312096,34371167,7047,7000000,90
(주)제닉,123330,2018/12,73312096,34371167,7047,0,20
(주)제닉,123330,2019/12,58148662,31009064,4885,7000000,90
(주)제닉,123330,2019/12,58148662,31009064,4885,7000000,10
(주)제닉,123330,2019/12,58148662,31009064,4885,0,20
(주)제닉,123330,2020/12,50097357,27766442,3806,7000000,10
(주)제닉,123330,2020/12,50097357,27766442,3806,0,20
(주)제닉,123330,2020/12,50097357,27766442,3806,7000000,90
(주)제닉,123330,2021/12,45410705,26113477,6036,7000000,10
(주)제닉,123330,2021/12,45410705,26113477,6036,0,20
